,TITLE_LENGTH,hurst,approximate_entropy_value,word_count,average_sentlen,bzipr,msttr,BZIP_TXT,flesch_grade,flesch_ease,smog,ari,dale_chall_new,mean_sentiment,std_sentiment,mean_sentiment_last_ten_percent,mean_sentiment_first_ten_percent,difference_lastten_therest,SPACY_ADJ,SPACY_NOUN,SPACY_VERB,SPACY_ADV,SPACY_PRON,SPACY_PUNCT,SPACY_STOPS,SPACY_SBJ,SPACY_PASSIVE,SPACY_NSUBJ,SPACY_AUX,SPACY_RELATIVE,SPACY_NEGATION,BIGRAM_ENTROPY,WORD_ENTROPY,average_wordlen,bigram_entropy,word_entropy,ang_slopes,ang_skews,ang_kurtoses,ang_overall,dis_slopes,dis_skews,dis_kurtoses,dis_overall,fea_slopes,fea_skews,fea_kurtoses,fea_overall,ant_slopes,ant_skews,ant_kurtoses,ant_overall,sur_slopes,sur_skews,sur_kurtoses,sur_overall,sad_slopes,sad_skews,sad_kurtoses,sad_overall,joy_slopes,joy_skews,joy_kurtoses,joy_overall,HURST_SYUZHET,TTR_VERB,TTR_NOUN,FREQ_OF,FREQ_THAT,self_model_ppl,gpt2_ppl,gpt2-xl_ppl,VERB_NOUN_RATIO,ADV_VERB_RATIO,PERC_ACTIVE_VERBS,PASSIVE_ACTIVE_RATIO,NOMINAL_VERB_RATIO,APPENT_SYUZHET,concreteness_mean,valence_mean,arousal_mean,dominance_mean,concreteness_sd,valence_sd,arousal_sd,dominance_sd,arc_mean,arc_sd
NOBEL,14.80952380952381,0.5974999999999999,1.7022811040777615,123302.6,89.41784199756952,5.329878987381879,0.6791604606999373,2.958638612613055,5.230588235294118,83.85964705882354,8.004705882352942,6.998823529411766,5.107176470588235,0.03209064960019336,0.3510900872865174,0.02518633103399234,0.03868311744640479,0.007634057047286357,6357.270588235294,16996.105882352942,15333.623529411765,6214.682352941177,15196.858823529412,21053.58823529412,61492.15294117647,12170.788235294118,560.1764705882352,12170.788235294118,5387.976470588235,1080.035294117647,1531.0823529411764,14.456237368437279,0.00012697229636972495,3.6365627366221207,14.60725154968154,9.61384788807269,0.007626228286560857,1.1815397284025182,2.0414690978094185,3.3280608362676496,0.0017552599287907276,1.2120913388806318,2.346531331697423,2.1297774348590273,0.008249055090259132,1.1454485709292357,2.014586690835945,4.515450310021366,-0.011226156206104761,0.5117762897080073,0.30189665658608084,5.189060657007555,0.002100115496142785,0.8293805971400676,0.9734808750141216,2.9677307926128798,0.012009267080392308,0.97945767441393,1.3330389564271397,4.14364558717947,-0.009892809143557207,0.7249322406443695,0.7325431859137881,6.165970378650252,0.6164705882352941,0.18307959630444431,0.24121018244766168,0.017425640592353582,0.009683162668020384,77.6569705882353,34.01263411764705,22.242777647058823,0.9143774245712776,0.4009162247330428,14773.447058823529,0.03830910112553125,1.52698636232199,1.8441525709565867,2.72517928277116,0.5834865867756956,0.42501428376191586,0.49976375399242473,0.31371187689587854,0.08676434188099481,0.07199256898699105,0.06629955574744181,0.031864478560531366,0.03880823548423958
NEBULA,16.83695652173913,0.6089130434782609,1.7320375591450414,148628.20652173914,84.65543493832796,5.514521376715959,0.6940160111886067,2.864476613227955,5.26304347826087,80.93021739130435,8.414130434782608,7.085869565217391,5.113369565217391,0.015187606864986639,0.3351735231296324,0.017560653882007362,0.026175918552834587,-0.0017696473794653832,7857.684782608696,21545.380434782608,18627.097826086956,7150.478260869565,16762.902173913044,26274.847826086956,69843.72826086957,14541.619565217392,699.3804347826087,14541.619565217392,6254.608695652174,1115.858695652174,1482.8695652173913,14.847735709829044,0.00010109887725281358,3.7396026969143876,15.00406659006158,9.961047084322313,0.00157930469299568,1.1472496330746167,1.881197800483797,3.6292729939358104,-3.496898712718422e-05,1.2082613807875613,2.457973388224903,2.2685709153990357,0.0030016672208434034,1.1209687750957007,1.9031374802726737,4.961421727429615,-0.0015709573303325987,0.5633086278349186,0.41415127481664604,4.942922184696735,0.00042699656073158125,0.9274722514369813,1.416583745920165,2.915324825417187,0.0026515314783449096,0.9857164442395734,1.5442430329716943,4.350476499332058,-0.0038494576975238526,0.7400800384379206,0.7199566280294086,5.78850688648933,0.628804347826087,0.18535504274176426,0.23339676867457082,0.018245729191189733,0.008983801748915528,79.09801847826087,33.030971739130436,21.242665217391306,0.8957069554705323,0.38263513382008735,17927.717391304348,0.03913938996472265,1.570414983576925,1.9001958047900194,2.717605802472583,0.5746658913118405,0.4336235280698987,0.5070926054478755,0.3177125838576802,0.08572949359265222,0.07182190872614351,0.06662986150356955,0.015182048489161581,0.0350278836507736
LOCUS_HORROR,17.6,0.5900000000000001,1.8450159385219895,263849.4,99.38111138476515,5.363750806900874,0.697993588153631,2.8916310731531416,5.779999999999999,81.146,8.399999999999999,7.94,5.034,-0.009803342674645126,0.3544414034401218,-0.004877539200172941,-0.015653565483698458,-0.005445983774271981,13703.0,37768.8,32289.6,13626.0,30588.0,42012.2,129366.2,25037.8,1206.4,25037.8,11195.4,2106.2,2541.0,15.138845152773309,5.6793747059775555e-05,3.7584281826352246,15.306674338740507,9.920319993907787,-0.00044292984242054587,1.1512169918359505,1.7465054077166235,2.910037264432741,-0.0013493939365496882,1.3758591493511734,2.923871402698212,1.6308697846694393,8.422117101400811e-05,1.3488505565335658,2.996552341323811,3.922754726561375,-0.0018766636908598383,0.5647326401330633,0.42404115811060034,4.761517995014847,0.0004910050920192841,0.8235401218562813,1.067402504185665,2.5996015297511583,-0.00021912141856438635,1.0349441162767188,1.6253768080245514,3.2489563867377242,-0.0042415156303358325,0.9378722537344741,1.2685685638154358,5.002865639658869,0.622,0.1399059553183299,0.1748554052729589,0.02008844987617468,0.009759877395679763,65.23744,29.60742,18.37778,0.8269648240119143,0.41464438582622976,31083.2,0.03754667074179091,1.6529619260880228,1.9719651031509091,2.755576644068828,0.5598043188574395,0.42803672085483385,0.4893623746893569,0.30353756971959484,0.0833814709167627,0.07081325310753925,0.06255025319813398,-0.009808440476437138,0.025221926790874254
LOCUS_FANTASY,16.833333333333332,0.6383333333333333,1.8981453660176602,281058.6666666667,94.58723251174484,5.105716790909672,0.6875375871059365,3.019482238340745,4.466666666666666,89.05333333333334,7.333333333333333,6.6000000000000005,4.836666666666667,0.032293132313796505,0.37907611098701577,0.0259531243580584,0.04479357509357305,0.006401445979413649,13158.333333333334,37739.666666666664,35004.5,12678.5,35528.166666666664,49025.166666666664,136848.0,29076.833333333332,1346.1666666666667,29076.833333333332,12101.666666666666,2159.5,2777.8333333333335,14.985482015259073,6.958533687773902e-05,3.5838690481168665,15.169920695625862,9.650045959179034,0.005267809209153867,1.2424019878534318,2.192651551376517,4.14368211679387,0.002749854670162911,1.2544482960240348,2.880630575079387,2.5203230504853167,0.008209401408393819,1.148984394848065,1.8705283995468898,5.248990843259602,-0.001999096580184895,0.7435478975650046,0.9428513411518201,4.7808856163546976,0.0003195791335023621,0.987919517605505,1.6583665880355847,2.9507002779001623,0.0067773977715472845,1.03336875296659,1.8298585169469674,4.459209846445594,0.00038523619594683835,0.7897948492085192,0.6842193369640862,5.642888768026112,0.6666666666666666,0.12892715049890183,0.16605332437573092,0.018152702933732886,0.009329981813817079,69.00201666666666,27.743616666666668,16.807733333333335,0.9679208230521429,0.37649783580078094,33658.333333333336,0.03858258034020858,1.4249159539907927,1.992232350047592,2.721177406491315,0.5812168059227283,0.4358758694228581,0.5038587937417028,0.27879674568878354,0.08510748991775029,0.06991103577703771,0.06489189391264674,0.03230209563506785,0.040001370649354245
LOCUS_SCIFI,14.75,0.6183333333333333,1.8390759156387915,242659.91666666666,89.05816843461724,5.371514239719588,0.701608319382664,2.8881077148546717,6.108333333333333,76.28249999999998,8.9,7.699999999999999,5.015833333333333,0.01524230673997781,0.34437552768683927,0.027264047618312134,0.02265048753500604,-0.012520015479998254,13865.5,36791.5,29364.0,12216.333333333334,24315.916666666668,39039.083333333336,115807.0,22103.083333333332,1323.6666666666667,22103.083333333332,10260.666666666666,1975.9166666666667,2085.5833333333335,15.275180478730062,5.598004225501185e-05,3.863813987508425,15.443689595919784,10.05982696690541,0.0007000139217692856,0.9831625179620774,1.2943635047703121,3.363607689508284,0.0008378226572893522,1.1361021485073473,1.8736063810256862,2.035169401062558,0.0020349084794117583,1.0892876786697603,1.9108210704595916,4.573888445407162,-0.0004076335060753836,0.5113127648661683,0.1399783954871782,4.83857626326545,0.0009805295053805438,0.9713473787285749,1.5288710558710124,2.7260331158858864,0.0017065884917501432,1.1255231014926155,2.3603581441591475,3.9805547894959887,-0.0016966471155606354,0.745238702315299,0.6275998184834142,5.35560173116463,0.6491666666666667,0.1490683312542309,0.18710625508898795,0.021023384677834604,0.009701040894851012,80.38163333333334,32.71199166666667,20.858308333333333,0.8493785839032042,0.41182526099724304,28040.333333333332,0.04580565530394599,1.6838722560365555,2.0091155529850186,2.6590709359126694,0.5733237189036281,0.43316075822429684,0.5116289212710328,0.30834032321203536,0.0835957197610145,0.07040451579540556,0.06514514596179992,0.015242307558047423,0.031022398452968575
BRAM_STOKER_AWARD,13.533333333333333,0.6206666666666667,1.8199315764864763,196256.0,85.11755378883569,5.293715113871784,0.6975961549782282,2.866746780279509,4.993333333333334,83.568,7.926666666666667,6.579999999999999,4.9479999999999995,0.002878771321847167,0.3515166910848089,0.0047612146588009744,0.005354044475555886,-0.0020427052167128704,9797.533333333333,27559.8,24899.266666666666,9606.733333333334,23235.066666666666,32009.8,94742.0,19505.733333333334,849.0666666666667,19505.733333333334,8142.2,1573.1333333333334,1925.8,14.966030787052034,6.759766130377228e-05,3.6574722596744076,15.127820928791236,9.874619175657221,0.002118248387311167,1.2944336162610297,2.269815798571988,3.2333514839089275,0.0007040092868329312,1.178627418205981,1.8341446599956608,1.8358864475448768,0.003800553836136113,1.2205490570087643,2.2994995148956927,4.458105382804601,3.8455228564304524e-05,0.5128555782889807,0.2363897354955878,4.78275485735496,0.0004887621082823947,1.0155111254888152,1.7250645420649637,2.6966641532327515,0.0042443183069943175,1.028635374868571,1.4253288298994289,3.930440254617529,-0.00406647838088169,0.7756441851805967,0.8194711962158715,5.7444910512926235,0.6406666666666666,0.14441353892489428,0.19467476942327094,0.017929939712964253,0.010023542902612008,54.822566666666674,26.23706666666667,16.473139999999997,0.9123240354463339,0.3920142716046185,24050.2,0.036379778662515606,1.5120380088686014,1.9478011081395432,2.753561598649397,0.5688369984652787,0.4274040216343556,0.4908089996435581,0.31100230283035096,0.0856917541854235,0.07217295745091748,0.06380061748683005,0.0028784114880770514,0.03436385424773232
BFA,16.666666666666668,0.59,1.7415827463906677,131485.66666666666,71.09253268181854,5.405949798867607,0.6935855374169216,2.8707259243265106,4.766666666666667,83.76333333333334,8.033333333333333,6.3999999999999995,4.983333333333333,-0.00023190698341509666,0.3313059123148705,0.014522017478524107,0.018782161853737638,-0.013933313853164734,6620.333333333333,17612.333333333332,16417.666666666668,7628.0,15548.0,23130.666666666668,64612.333333333336,13320.333333333334,589.6666666666666,13320.333333333334,6342.333333333333,979.3333333333334,1498.0,14.73099768177213,8.977654423417689e-05,3.6937095688207635,14.898425531180289,9.781160797544343,0.0019224876191309902,1.0320535377880222,1.0291727052881103,3.4893953405484037,0.0006033520980367135,1.1493452678935887,1.843083134990776,2.0421701530871457,0.00677415148636945,1.1177460266627983,1.7610975886973452,5.194999440437719,0.0009814236721327363,0.35147717720865845,-0.2709121471512277,5.494073842040536,-0.0009622202488315804,0.7900953612485333,0.8390058102914538,3.170598295915847,0.004117303550111931,1.0588935250598348,1.6360482947990385,4.8608071504060435,-7.990132757616817e-05,0.6053414558500125,0.17510384739060023,6.734559695768598,0.6333333333333333,0.17711609189717784,0.2163777981494802,0.01758219410514607,0.009891939771060803,73.11676666666666,29.556833333333334,18.51103333333333,0.9339360058293513,0.46648324637846406,15828.0,0.03706065385103038,1.47321163900992,1.909204321582079,2.6981444520276923,0.5681158993966752,0.4388967139601169,0.501845978095331,0.3425593388959247,0.08914021235974723,0.076380314964525,0.068671604102181,-0.00023860621207370467,0.027376793023532117
EDGAR_AWARDS,19.4,0.581,1.7091335791657005,108934.5,85.67746012165652,5.4809991723801295,0.6735200523457223,2.9504852952027765,4.390000000000001,86.401,7.720000000000001,5.930000000000001,4.970000000000001,0.01616019310386171,0.33533782582939564,-0.01028156604651051,0.0199064476356826,0.027890836805164382,4818.6,14372.1,13712.0,5169.5,13951.0,19040.5,53297.9,10983.8,470.6,10983.8,4659.2,925.0,1243.5,14.314676143934912,0.00011578326503253495,3.5213028858345785,14.470663662087395,9.546326686567026,0.0004323557759771902,1.1263856854476677,1.9011212640558326,3.1725771307467356,-3.297247218671883e-05,1.1756290535989853,2.3165424735495117,2.0417962236182285,0.0009502968719440971,1.020732096482255,1.425975569547179,4.279369668572061,-0.0015680212860314524,0.5680729729311957,0.38866593561599383,5.036333616138036,-0.0001583857139826706,0.7566664935436248,0.8898711162172802,2.842977942495161,0.00024139796044684103,0.9961380979234123,1.3966488022483874,3.9537936364031063,-0.001960731899865173,0.8438150071159349,1.3942694932112456,5.9082804525940436,0.6050000000000001,0.16138535630996248,0.23587469915248177,0.015997247785919422,0.009763746551924541,42.21027,21.87865,14.158750000000001,1.0093963863498696,0.37590925245156714,13241.4,0.03427306345730521,1.3738339384617908,1.8603221386625903,2.7496371145608256,0.5825820756393675,0.4256525287787742,0.5025552772935699,0.29931810917409507,0.08417903217567388,0.07076602735657604,0.06484892366349349,0.01614829562226069,0.031644013104952254
ROMANTIC_AWARDS,14.166666666666666,0.6279629629629631,1.8350483396558759,158810.27777777778,76.51000240097844,5.392752075699265,0.6859071209050173,2.942649869856413,3.968518518518519,86.6012962962963,7.2907407407407385,5.466666666666668,4.825555555555555,0.04357349475884246,0.352939284088709,0.04914222313061561,0.046270517668628226,-0.00506595440202962,7121.0,20886.777777777777,21268.722222222223,7383.666666666667,21684.055555555555,29879.444444444445,75749.33333333333,16473.333333333332,649.9444444444445,16473.333333333332,6963.037037037037,1132.4444444444443,1751.3333333333333,14.780692393799551,9.626285395898628e-05,3.515255964574795,14.951860682702057,9.76794328081775,0.002377464080182092,1.1764806348579748,2.229461445626983,3.475574754156863,1.014017287902134e-05,1.184045056806999,2.1295476647122515,2.0887865370848413,0.004916919942910991,1.0972904598773054,1.8099274956430913,4.705694703450645,-0.003988278911910753,0.5376011060406066,0.2976798696498847,4.994621925059868,0.000984659107805305,0.9532780870348299,1.5046625932063602,2.824859690848666,0.0017710599201165038,0.9785178638528568,1.4647536250859245,4.137914002008663,-0.007892719041491572,0.7469741760747423,0.7164340558553327,5.854981583888793,0.6401851851851853,0.15609947236007696,0.20151586073706507,0.013845441683821026,0.008092464342532999,46.59869629629628,23.096983333333338,14.858005555555556,1.0375696011301405,0.34227711146571704,20618.777777777777,0.03142744504782242,1.298868638641169,1.9514213418548192,2.7653383450397135,0.5853064278954613,0.42939479850522305,0.498866200360424,0.30771622991197145,0.08716840587399648,0.07190783681136416,0.06490220888537551,0.04357005098596388,0.03949533490288664
WORLD_FANTASY_AWARD,15.642857142857142,0.6010714285714286,1.7963078326087025,179600.07142857142,87.66013340844071,5.386217959844568,0.6912940079396409,2.9216032477091862,5.028571428571429,83.6892857142857,8.010714285714286,6.85,5.010357142857144,0.020858534746606976,0.34967610294203816,0.011421788577109898,0.025342688956501942,0.0101291973667488,8811.67857142857,25061.89285714286,22825.10714285714,9045.82142857143,21283.214285714286,30293.714285714286,86569.85714285714,17708.928571428572,806.1428571428571,17708.928571428572,7441.928571428572,1389.5714285714287,1658.357142857143,14.815818467224315,8.723995259382965e-05,3.6728794864259995,14.980342587776713,9.827669522655398,0.0025065008202934612,1.210916990499582,2.141180932745507,3.337058741968378,0.001199859427804422,1.1178972490398713,1.5818180254746097,2.165599410781128,0.004885799963451859,1.0644764020846227,1.5696837539180677,4.445771842273621,-0.001673774599252366,0.49991904062130155,0.1762474118520716,4.994735062884334,0.0011173598630369668,0.8220664723180902,0.9144251452525927,2.820598512848285,0.0032042949886742366,1.0320509526317734,1.48113401986689,4.03421650852121,-0.0038273428586694832,0.7322580734756287,0.9522068442469708,6.206742822685787,0.6282142857142856,0.16170827911792346,0.20776726625739841,0.018359930550357183,0.009541217002743619,61.60746785714285,28.71777142857143,18.210057142857142,0.9163300170040584,0.39626172752392314,22018.964285714286,0.037187976675505684,1.4947815848991357,1.9414778775573374,2.749239537575814,0.5727647941482641,0.42928533868712654,0.49474927494688,0.312064189616089,0.08584186077751403,0.072276628422233,0.06511467689964852,0.020857579845988534,0.03268762763064243
MYTHOPOEIC_AWARDS,12.2,0.6119999999999999,1.8700879292477957,123319.4,90.98940055895115,5.190408924905678,0.6945317011652468,2.9453968086690288,5.32,82.30199999999999,8.18,7.38,5.098000000000001,0.0037608245218197943,0.368771372504726,-0.022700073187434243,-0.0020666647801606485,0.028032282931518115,6164.0,16906.6,16029.2,6572.4,13793.6,20375.0,59542.0,11755.0,596.4,11755.0,5544.4,843.2,1157.8,14.585770530141968,0.00012076846249937764,3.7430362207801444,14.72220222038749,9.75171448847847,-3.257144410993059e-06,1.1062382991380133,1.515216496181217,2.9429611289401967,-0.00771325757804438,1.015359147673103,1.2367185492894617,1.684016694004876,-0.0007015323902371084,0.8864589489415178,0.9087796863619018,4.091787035171347,0.01548952101142762,0.577380736967468,0.21955775824909515,4.6158056059945825,0.004008653381638723,0.8169682808705645,0.6785451913515081,2.730836089078862,0.0058152164701642415,0.8637586743026864,1.2289717764245924,3.216040144518562,0.020468421480289524,0.6681628442451252,0.23172452643582558,5.211179121574669,0.644,0.2035578097055625,0.21069250146240623,0.01898672353677807,0.008913157417861518,68.66416000000001,28.219820000000006,17.544940000000004,0.9154889936392008,0.4044414408012808,15432.8,0.03619859252181465,1.5125914896162214,1.9639927611919934,2.6964661373029926,0.5643165041759639,0.4337487119598403,0.5035653491769817,0.2937470626567297,0.08274165591472872,0.06981676224131159,0.0643054110689263,0.0037589065627582465,0.04403978481791583
PHILIP_K_DICK_AWARD,18.25,0.5924999999999999,1.6553283445059959,94538.75,66.8180577666001,5.774677607953581,0.6944684321439332,2.839564980372624,3.75,87.8325,7.2,5.6000000000000005,4.995,0.004085642271706935,0.3168896927397475,0.0219844173437741,0.025098113760992587,-0.018360280691883498,4574.75,14564.75,12603.5,3991.0,11126.25,17941.0,42006.25,9618.0,275.5,9618.0,3456.0,668.75,838.0,14.507898218624069,0.00013403046045366683,3.6327337862186724,14.66371425358788,9.816302947221331,0.0027968140958773676,1.165454133378221,1.8231340428052105,4.176823644704145,0.0007469800571157833,1.5157290792968912,5.016928448370844,2.6338140301249893,0.004358064508390944,1.1437536951984886,2.0074015763185074,6.070730800956658,0.0006509847989819703,0.546472673492251,0.3096184047928742,5.173191323552256,0.001939359680145921,0.795295184221179,1.07224987808392,3.169346040289499,0.004570486135884901,1.2067516034870927,2.567192013323067,4.923928041407402,0.00012697124318082647,1.0267013425458726,1.6970608512554333,6.122038660360266,0.6175,0.20708072083217793,0.24244030822616494,0.016423464869907246,0.007067878250427288,78.288775,34.695949999999996,22.039425,0.8759984071531433,0.31610717970996316,12328.0,0.02502532781799918,1.5261758470958284,1.8850445036930048,2.8621747768637436,0.5639336491121824,0.42286519938618583,0.48101161709668383,0.3476122886685549,0.08651034336140775,0.07411342238396003,0.0650471251448609,0.004080375572272303,0.0366528085101978
J_W_CAMPBELL_AWARD,14.942857142857143,0.6094285714285714,1.764916793174682,154058.14285714287,82.52963785402842,5.439235263709705,0.6971577683116339,2.841023657563082,5.305714285714285,79.77999999999999,8.542857142857141,7.140000000000001,5.143714285714286,0.02046074738686796,0.34029344484940804,0.02920340254969341,0.032862507475121865,-0.008439359927112524,8575.342857142858,22918.428571428572,19050.0,7590.171428571429,16631.97142857143,27233.657142857144,71240.94285714286,14765.857142857143,759.2571428571429,14765.857142857143,6235.0,1130.6285714285714,1490.4571428571428,14.99532084833931,9.831722488469077e-05,3.771161372708934,15.151290590975353,10.09337604784321,0.0020453029647487385,1.1496004462947067,1.8798209335656704,3.4912621550890344,0.0006767637287744769,1.3174866252076158,3.12298095366808,2.1673395711704564,0.0033382905056272318,1.2121717567007166,2.5310752822292586,4.751858663468833,-0.0021275077312236934,0.5711896309523662,0.488357673770291,5.111662112275643,0.0005676797358882927,0.922094079650161,1.445529732878346,2.922439220200205,0.002965049642978777,1.0286187668581224,1.8197850537513727,4.228690460701586,-0.003980333498416964,0.7277768333779976,0.6061474867569346,6.022186116796874,0.6285714285714287,0.18855660743663974,0.23749093556294212,0.018028082051462804,0.008820540116695655,78.17818857142858,33.556957142857144,21.72444857142857,0.8503034495561167,0.3895537998497966,18290.742857142857,0.040375506296728696,1.637903800447651,1.939706813612513,2.7024686070847093,0.5761388005491938,0.43341371367218817,0.5090275277438725,0.31720328086599053,0.0854075938631757,0.07142612388259788,0.06632463336719473,0.020452635186014107,0.035763371930239964
PROMETHEUS_AWARD,16.55,0.6169999999999999,1.7808106786442797,186810.1,83.31229393435748,5.383910059749082,0.7058341208114987,2.851533339614548,5.535,79.10549999999999,8.645,7.300000000000002,5.0665,0.018371163525602207,0.3363792176414492,0.01955712421236727,0.03171793020239926,0.0005932287485227571,10471.95,27846.2,22635.6,9866.4,19931.75,30547.7,90851.4,17454.15,1055.75,17454.15,8258.85,1711.8,1731.0,15.021314440038314,8.835517113306551e-05,3.8248465406258005,15.180912863306071,10.014863012609439,0.0026293984769504885,1.1436249612469476,2.038150470302104,2.970009235389969,0.0011264797075978832,1.2606268313293707,2.2890000448660244,1.8657059487616334,0.0044711007641388386,1.0989017481605283,2.036966708455132,4.092382950687436,-0.0019472817513857086,0.5401268519886933,0.19220877384160165,4.922651991319406,0.000618214811188209,0.8636447215315604,1.1536816254957707,2.728695777618025,0.0027046935883612544,0.9475435581014884,1.3736199564202194,3.7351876868373006,-0.0033795776261579236,0.7879576478299053,0.8439683960136218,5.558808879458214,0.6315000000000002,0.17552075887222907,0.21245122557257004,0.019426666171558804,0.009834858377868922,74.35918000000001,31.737899999999996,20.395469999999996,0.8365144199158253,0.42924627859574116,21579.85,0.047188811761610334,1.6748951453827439,1.9561257636570275,2.6735378163414754,0.5752957262827513,0.43384518260783145,0.513064884248726,0.31012911175656666,0.0838081967699489,0.07120079035891942,0.06602480966935828,0.018357839290296107,0.03418235692901826
PENGUIN_CLASSICS_SERIES_TITLEBASED,15.93421052631579,0.6136842105263157,1.7734165561584245,138465.27631578947,89.37798673644244,5.089939664700459,0.6804508769826313,2.920236622526898,5.713157894736842,81.63381578947367,8.467105263157896,7.396052631578947,5.15,0.042772255440871564,0.3685526000506702,0.02150356945519352,0.05686954683996297,0.02307477547694811,7200.87012987013,18975.155844155845,17000.33766233766,6823.402597402597,17567.233766233767,23259.14285714286,68568.53246753247,13577.35064935065,664.3896103896104,13577.35064935065,5846.974025974026,1251.8051948051948,1521.5324675324675,14.487946232896462,0.00011801757979327445,3.6702629199293835,14.6353317244836,9.5879073265597,0.004263275020264279,1.107269330731715,1.741554568075086,3.6015622930515225,0.0014559972155787527,1.2274278488767585,2.3639536033245254,2.188012770178842,0.006660966319566697,1.017536013108379,1.422563914177986,4.860052688336858,-0.011462996106281686,0.515241777816119,0.3266857621045988,5.290557613006585,0.0019391987221779785,0.9038782778193877,1.3218739135764404,3.0800683844897367,0.0123808680185748,0.8941130417027983,1.1274223152338356,4.3139975799788735,-0.01045879909423283,0.7276369807747893,0.7318239294574865,6.201143359698722,0.6307792207792208,0.18330678625898447,0.23461552763882426,0.019645910626085148,0.009920348286542603,87.38714025974026,33.30385454545455,21.130402597402597,0.8997712610538218,0.3975325398015139,16335.948051948051,0.04428555189316752,1.5751609030380322,1.8719286669005146,2.6879194860116793,0.5843623868964719,0.4302986810500188,0.5030304366134556,0.2959404653305247,0.08642023785323237,0.07086022807179428,0.06601810582385012,0.04275973923004032,0.045033046106553724
PENGUIN_CLASSICS_SERIES_AUTHORBASED,16.906626506024097,0.6101506024096386,1.736178781115302,108809.38253012048,106.83049890373185,4.975245581073453,0.6879966797173384,2.875408494476462,6.788855421686748,77.78331325301205,9.102710843373494,8.776506024096385,5.42539156626506,0.051589835386619196,0.3795109330038844,0.04484148275220217,0.07026723649552968,0.007823916298257858,5860.570149253731,15336.489552238805,12812.93432835821,5370.7940298507465,13160.313432835821,17225.549253731344,54115.53731343283,10147.149253731342,584.7791044776119,10147.149253731342,4666.859701492537,1050.64776119403,1117.4358208955223,14.342241346803831,0.00017147397317188485,3.7616085964910897,14.472393799105605,9.62828830999634,0.003931511841451431,1.1673510443664483,1.9562041228859797,3.5523730790563426,0.0010179551314025376,1.2681501557148884,2.555367216633933,2.208324812274515,0.005729166059161266,1.1378109384537585,2.009260294473646,4.808037893249178,-0.002792202274455003,0.5585585669092998,0.45823947819180083,5.346210368928327,0.0017267886727938566,0.8598773764456131,1.1492520178948389,3.0494953895177734,0.00668669216632746,0.9857401896124249,1.4937911620234583,4.329089407965309,-0.0021171974763511217,0.771066905819747,0.9334764368649535,6.427872083198087,0.6226567164179105,0.23028042808330149,0.2760328821640531,0.021501482834851683,0.010779386626089623,100.14695880597016,37.639933731343284,23.756350447761196,0.8318037151095299,0.4202336806792843,12228.155223880596,0.05015973264282969,1.7083409654106063,1.8107656003812993,2.6564201315922347,0.5867210121622036,0.4319860603036101,0.5075411822841542,0.29582602383090273,0.08577249149686254,0.07020980120945325,0.06601380141174097,0.05156121302902905,0.05257738295664172
SCIFI_AWARDS,15.92638036809816,0.6107361963190184,1.7512177854358575,151744.71779141104,83.74966197704263,5.4589972487179,0.6950073534127346,2.864638824276966,5.292638036809816,80.55079754601228,8.452147239263804,7.092638036809816,5.103435582822085,0.016788835354308973,0.33793286967897634,0.02035609395257542,0.028535381126925385,-0.0030488840776566662,8114.711656441717,21880.914110429447,18956.20245398773,7448.736196319019,16922.68098159509,26655.68711656442,71585.61963190183,14704.680981595093,755.601226993865,14704.680981595093,6471.325153374233,1194.2085889570553,1534.5460122699387,14.87534265741156,9.927130314746029e-05,3.7462693667959615,15.031946715824223,9.966370672333893,0.0023290863222993796,1.1659199334958634,1.9709931198266015,3.444118635811522,0.000698327643346943,1.2067954218442491,2.2612617449541785,2.1892036497295724,0.003486080369654541,1.140706534745752,2.092667550180454,4.708367832794228,-0.00278384645386986,0.5593431079524698,0.3604269468190904,4.907357894583627,0.0004373670937389212,0.8995066836163975,1.3035954464825719,2.8498497497513045,0.00245109095395221,0.9987008673617301,1.6142808376299784,4.221730661775731,-0.0030751998596147026,0.7529113818494754,0.7947817468168099,5.820397298393057,0.6293865030674847,0.18437055880953493,0.23101281549693062,0.018203347229445433,0.009324461889032616,76.19178773006135,32.7154527607362,21.12705889570552,0.8929293721534861,0.3909152571218534,18200.601226993866,0.04124042958071102,1.5713557458459582,1.9140518405433558,2.7019563438484435,0.5753808252224162,0.43464305629234906,0.5093714092023138,0.31640034615471463,0.08550755684057361,0.07188551390966784,0.06663696446758027,0.016784017529854818,0.035584617146378665
